,Y1,Y2,X1
0,-0.9467166226645973,-0.9524201831985059,0
1,0.4974997906847043,1.9088339533700753,1
2,-1.0153468940415509,-0.8875990118074151,0
3,0.3586355232091969,0.65137949653804,1
4,0.5199028661151501,0.25987617640997496,1
5,-0.8365790086267946,-0.9426459187659182,0
6,-1.0293616504020076,-0.9701681876583754,0
7,1.3933628440088182,0.8542367008512429,1
8,1.0591831702404928,1.9533525231397837,1
9,-1.0410314402495773,-0.9066841755526746,0
10,1.1589044137384596,1.772380903505311,1
11,0.4564821822253733,0.9724666511301081,1
12,-0.9345773453995561,-0.9465815966215009,0
13,-1.0668307705959492,-1.0612738067038872,0
14,-1.256094631583068,-1.0399247416118902,0
15,-0.8908142784379577,-0.9829838621633079,0
16,-0.8990555456954248,-1.0404334574580911,0
17,0.7336088362152489,1.292873520595308,1
18,-1.0585156996447045,-0.9311737289446422,0
19,0.2592229752269488,1.0283820048313561,1
20,-0.9993518456139039,-0.9662300681878757,0
21,-1.0306630624668578,-0.9486494402318594,0
22,-1.1665452384467387,-0.9912584907282559,0
23,0.5871021383221839,0.3150232750329732,1
24,0.7799954331616371,0.5444882886501843,1
25,-1.0897971437490084,-0.9804075564333982,0
26,-0.8939631115711427,-0.797136930411173,0
27,-1.0499474636359383,-1.0103968072508909,0
28,-1.2033784048439784,-1.1577252063353516,0
29,1.0062046659489479,0.8071273117484982,1
30,-1.229761158604202,-1.3171467922842712,0
31,-0.9023572045843327,-0.9895320414525346,0
32,-1.0800133156394567,-1.0873809565736174,0
33,1.0187811233817508,1.3586469247112336,1
34,-1.0587235721654327,-1.0336525320676873,0
35,-0.9674659971360899,-1.061516110105809,0
36,-1.2468928198419111,-0.9489685777733915,0
37,-1.0038256396243017,-0.8810514385153765,0
38,-1.0322945312213672,-0.8938623727845142,0
39,-1.025510149362344,-1.115980821147858,0
40,1.0792795118506617,1.1751196708635268,1
41,1.0392840161242416,1.0924495171253255,1
42,1.2831535238943257,0.6692600472265839,1
43,1.0091063897394115,-0.038946129040617894,1
44,-0.7304785781242842,-1.050297678892593,0
45,0.34737354950985855,0.770267429271432,1
46,-0.9391575039673901,-1.1049444068662808,0
47,-0.9218243422810413,-1.1702848058882331,0
48,0.6958900869331246,0.7441601252218077,1
49,-0.9146514958857047,-1.0318987919818057,0
50,1.1432301581308124,0.9583689496173223,1
51,0.4781445934977493,1.2494305383664106,1
52,1.1877410919883566,0.7966901952408034,1
53,-0.9005593084154692,-0.9502157168791199,0
54,-0.9968333995122093,-0.9353328303253985,0
55,0.8678513524780491,0.9289143775760835,1
56,1.040378839813755,0.9566640525966367,1
57,0.7179125118720561,0.6567691956494011,1
58,-0.9953724832151264,-1.0702071846287928,0
59,1.0254129938054342,0.4041957386495496,1
60,0.6874129287041966,0.8846995858084916,1
61,0.8962881932073004,0.4860390484563063,1
62,-1.0448279454370482,-1.086996843199133,0
63,-1.058546953546961,-1.1640171557528531,0
64,-0.8878074683332794,-1.230267527193734,0
65,-0.9443239537448689,-0.9905249831352249,0
66,-1.0147406957780825,-0.9198566482594364,0
67,0.3638700621111578,0.7287808861913848,1
68,1.601998853203068,1.1781713300996959,1
69,-0.9029524413668372,-1.067444952244976,0
70,-1.1155825476068761,-1.027877088733501,0
71,-1.0389540175608099,-1.0309836306210125,0
72,-1.0088917990159807,-1.1294260101085631,0
73,-0.879208068177866,-0.9902344388081531,0
74,1.089337458035851,2.315947350107387,1
75,1.4506590658037848,0.46681326722736216,1
76,0.9513118857610262,0.47707960243098935,1
77,-0.913577657386597,-0.9586250981451112,0
78,-0.8919271979197575,-0.9121311229990438,0
79,-0.8676968773876537,-1.255772188193219,0
80,-0.9970350034050525,-0.9727203473539007,0
81,0.7616611436357612,0.7732417883365311,1
82,-1.0699057401903598,-0.9981776246600218,0
83,1.0216959564294343,2.227047600022182,1
84,-0.9760155209686575,-0.9866683987082152,0
85,0.495886692778572,1.2404492004037668,1
86,1.04313575259523,0.9553256185061295,1
87,-0.8462428807915013,-1.0962751897042846,0
88,0.7921609350034245,1.4296531470422522,1
89,1.4192171291398448,1.3120996671542977,1
90,0.510135964384606,1.1462201114350812,1
91,-1.0194308028073817,-1.3222301479386922,0
92,-0.9479397631862102,-1.0661107523985092,0
93,1.0059552423558096,1.5661913200322446,1
94,1.165287719933656,1.1191933529814475,1
95,-0.967426202813008,-0.9752524252510878,0
96,-0.8502518384930579,-1.0407382571828774,0
97,-0.8844303537823205,-1.0433211409883736,0
98,1.030090243338147,0.8178567371119905,1
99,-1.0380437802418447,-1.2110268051391417,0
100,-1.0755326717451823,-0.8875887125982765,0
101,1.3424163681124077,0.7385733962382826,1
102,0.4828209193756031,0.951200220251913,1
103,-1.0232367088573666,-0.8756944438152297,0
104,0.5023212889697821,1.3661093664415822,1
105,-1.1900455798535017,-0.8977856375320977,0
106,0.532518942030878,-0.14833466587485522,1
107,-0.9784367777247415,-0.9701670023238728,0
108,-0.8791813388556428,-0.9754086986841453,0
109,2.0042873158837953,0.36402087066130473,1
110,1.070369079673594,0.2886956610021246,1
111,0.6647013160302804,0.41941143789702173,1
112,1.3882250055213956,0.6789455072862561,1
113,-1.0161564057036299,-0.991434177283586,0
114,-1.0638960354587639,-0.90209702107566,0
115,1.107849779679761,2.3686585350356864,1
116,0.25142976632675706,1.867809877577181,1
117,0.6748876731770046,0.39045676255847805,1
118,2.0263957717667243,0.9409952971526856,1
119,-1.163703383977085,-0.9349152704740169,0
120,0.3499864786488128,0.44935062666057657,1
121,-0.90765147038176,-0.8655774551946354,0
122,0.9071001299347989,0.20174059296784908,1
123,-1.0712512860614067,-1.096356361100108,0
124,-1.2076271867759905,-1.175907651459524,0
125,1.4706125740670772,0.8255116072131063,1
126,-1.0487237599683703,-0.9382451343036797,0
127,-1.0279875332374884,-0.9759690447481563,0
128,1.3612247437545968,0.5750605831313995,1
129,1.740850798106556,0.5556672515424488,1
130,-0.9205755137214962,-1.2049135518053034,0
131,1.182671588402826,1.1769613706875046,1
132,1.7523942705406148,1.349251999243461,1
133,-1.168832978613891,-0.9749194798794835,0
134,0.8100820754099566,0.4753648586557888,1
135,1.3919812375993843,1.046795184192851,1
136,0.6041970232765329,1.3256277626149908,1
137,0.6935305621149406,1.252412788504809,1
138,0.7241876304395829,1.1375443770050446,1
139,0.7411386791544547,1.100159441256277,1
140,-0.8745242257854693,-0.9207901920563007,0
141,-0.9968205675621502,-1.0030008719973076,0
142,0.06261302322356921,0.6928893229666545,1
143,-1.1949883444799856,-0.9232469896289048,0
144,-0.9787661482347025,-0.9786801864430543,0
145,-0.8044211499841439,-0.8902182092020231,0
146,0.8869505577432344,-0.017530684373462835,1
147,0.9798295027131824,1.2298321136428354,1
148,-1.1831343880920557,-0.9517808025769937,0
149,0.6130848252029608,1.1659471695358203,1
150,1.4146159969920984,0.09483634359723603,1
151,1.7965102874125143,0.5426782213880395,1
152,-0.9797668168150575,-0.8163101015319845,0
153,-0.9457128704764979,-1.1079221796071042,0
154,-0.942708233448604,-1.054330060529782,0
155,1.6212648099211657,0.6065529609363428,1
156,1.2271973967763388,0.6729320992327519,1
157,1.300811436621043,0.6705108052537319,1
158,1.1429268631144196,1.2613091524425493,1
159,0.9912942519646176,0.05044694551960671,1
160,1.4591341768445087,1.9929425192287562,1
161,0.015126200788731392,1.6028296590076785,1
162,-1.1220660204693935,-0.9345839156520381,0
163,-1.200551091081283,-1.0129037091831254,0
164,1.3559236517272706,-0.43478314572259347,1
165,-1.1085578396187754,-0.8950382113001568,0
166,0.9488004342957166,0.5788482103879147,1
167,1.153533279998126,0.6366146219482676,1
168,0.8016663439080317,1.0119010268635644,1
169,-0.9960557384865153,-1.1163898005307702,0
170,1.0036136368980613,0.8643339421621198,1
171,-0.8950261285244475,-0.9887773522335292,0
172,1.3800234343350124,0.7664913566862406,1
173,1.2570707226929279,1.2113335627183006,1
174,0.7361737576160063,0.7091533608599969,1
175,-0.09039853020429511,0.8697276582143697,1
176,0.2589951007916784,1.2249685578367675,1
177,-1.1865865772143458,-0.9457554434322022,0
178,1.2928809972026925,1.6239272830989004,1
179,-1.0204090961684584,-1.226775369293117,0
180,-1.0415594037704223,-0.9317968683551007,0
181,-0.9663293083705952,-1.1123637876087618,0
182,-1.1734519277474993,-0.9180665691522422,0
183,-1.0424124432707267,-0.9262616275928834,0
184,1.9733136004790781,0.24181407762132034,1
185,-1.2522344789771762,-0.8703099883281347,0
186,-1.0188141164707085,-1.0612108710607626,0
187,0.9558228079467482,0.8443001153324852,1
188,0.7625842889543483,1.4355912666080783,1
189,-0.8680974796858076,-1.1267562672036517,0
190,0.5775137040071123,0.5590536372923448,1
191,-1.034051026353806,-1.0628091031429288,0
192,-0.9284318131699338,-0.9205751267325657,0
193,1.5812011665559618,0.9415281265392387,1
194,-1.0527422061565477,-1.0115413375450075,0
195,1.4969700981834557,0.8253903143930266,1
196,0.9198114436808417,0.5966343922877733,1
197,-1.0394633459662679,-1.1532256648042312,0
198,0.6812666831685411,1.1830866282935317,1
199,-1.018717803985215,-1.0382279197468618,0
